User_ID,user_diet,preferred_cuisines,monthly_budget_inr,purchase_date,Product_ID,Product_Name,Brand,Category,Subcategory,unit,unit_price_inr,quantity_purchased,discount_applied,total_spent_inr,storage_type,expiration_date,days_to_expiry,quantity_on_hand,reorder_level,reorder_quantity,payment_method,store_type,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,product_diet_tags,recipe_id,recipe_name,recipe_cuisine,recipe_cook_time_min,ingredient_product_ids,ingredient_qtys,recipe_instructions,user_monthly_spend_inr,category_spend_share
U0053,"gluten-free,vegetarian","Punjabi,Indian",7366,2024-04-23,P00602,Biscuits Premium,Maggi,snacks,biscuits,g,238.77,1456.0,0.21,188.63,ambient,2025-02-09,292,364,4,2,UPI,online,210.1,10.44,1.58,53.36,2.91,10.71,672.7,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0262,Upma Fusion,Rajasthani,45,P00247;P00059;P00465;P00283;P00650;P00644;P00470,118 g;365 g;0.45 L;3 pcs;1.13 L;1.19 L;0.66 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1073.52,0.1757
U0116,gluten-free,"Indo-Chinese,Thai,Gujarati",9824,2024-01-22,P00238,Butter Ghee Premium,Everest,dairy,butter_ghee,g,152.74,118.0,0.16,128.3,chilled,2024-02-03,12,23,4,3,Credit Card,offline,152.4,2.75,7.4,7.46,0.0,4.87,43.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0119,Sandwich Special,Indian,77,P00364;P00525;P00543,3 pcs;440 g;0.4 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2664.54,0.0482
U0074,egg-free,"Rajasthani,South Indian",4559,2024-10-17,P00510,Powdered Spices Daily,Amul,spices_masala,powdered_spices,kg,315.5,1.13,0.0,315.5,frozen,2025-01-21,96,376,7,2,Debit Card,online,344.9,8.61,5.29,23.54,27.64,2.94,40.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0178,Stir-Fry Delight,Mediterranean,81,P00458;P00207;P00666;P00160,221 mL;326 mL;232 g;249 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2008.32,0.1571
U0050,vegetarian,"Gujarati,Thai,Indo-Chinese",12340,2024-07-05,P00268,Buns Daily,Maggi,bakery,buns,g,151.72,1840.0,0.0,151.72,ambient,2024-07-08,3,613,4,3,Wallet,online,324.2,11.23,2.76,71.97,2.07,12.72,838.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,626.0,0.2424
U0026,gluten-free,Punjabi,10726,2024-09-18,P00716,Ice Cream Select,ITC,frozen,ice_cream,g,212.79,1997.0,0.0,212.79,ambient,2025-11-11,419,399,3,2,Debit Card,offline,226.5,8.35,23.07,12.06,4.15,3.03,163.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1222.86,0.174
U0016,"egg-free,vegetarian","Thai,Indo-Chinese",12432,2025-08-16,P00719,Frozen Snacks Daily,Patanjali,frozen,frozen_snacks,kg,207.6,0.44,0.11,184.76,ambient,2026-10-20,430,146,3,5,NetBanking,offline,266.9,4.03,13.73,14.61,0.16,3.56,564.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0231,Upma Chef's Pick,Gujarati,77,P00369;P00215;P00452;P00590;P00076,313 g;150 g;1.16 L;241 g;325 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,996.37,0.1854
U0069,vegetarian,Thai,3916,2024-05-21,P00416,Juices Family,ITC,beverages,juices,g,45.14,1807.0,0.01,44.69,ambient,2025-04-23,337,451,2,1,Cash,online,43.3,0.78,0.01,5.39,1.01,5.48,1.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0298,Salad Special,Mexican,24,P00276;P00448;P00099,395 g;194 mL;480 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3620.85,0.0902
U0078,vegan,"Italian,Maharashtrian",5722,2024-06-19,P00245,Milk Select,Nestle,dairy,milk,L,184.97,1.73,0.11,164.62,ambient,2024-06-28,9,432,5,3,Cash,offline,116.6,3.22,7.22,6.58,0.0,2.16,7.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1211.13,0.1359
U0043,"egg-free,vegetarian","Bengali,Thai",11406,2024-06-29,P00698,Cereals Family,Patanjali,baby_food,cereals,pcs,515.92,14.0,0.0,7222.88,ambient,2025-08-01,398,14,7,2,UPI,offline,96.3,3.16,2.49,14.14,0.41,3.97,7.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,7394.65,0.9768
U0023,keto,Indo-Chinese,5190,2024-10-27,P00230,Cheese Select,Del Monte,dairy,cheese,g,165.64,1569.0,0.03,160.67,chilled,2024-11-07,11,784,8,1,NetBanking,online,40.9,3.12,2.77,3.52,0.0,3.44,65.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0047,Kebabs Delight,South Indian,79,P00741;P00668;P00416,84 g;1 pcs;268 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,9793.89,0.0164
U0060,lactose-free,"Thai,Goan,Hyderabadi",11196,2024-06-13,P00107,Corn Fresh,Tata,grains,corn,g,78.89,155.0,0.0,78.89,ambient,2025-10-07,481,31,1,1,NetBanking,online,422.6,19.07,1.94,60.7,4.65,0.72,1.8,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0249,Soup Fusion,Mediterranean,44,P00406;P00335;P00078;P00143;P00252;P00102,77 g;268 g;1 pcs;377 g;251 g;0.28 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,978.12,0.0807
U0053,"gluten-free,vegetarian","Punjabi,Indian",7366,2024-01-12,P00083,Root Family,Del Monte,vegetables,root,g,158.35,793.0,0.13,137.76,frozen,2024-01-20,8,264,5,5,UPI,online,56.6,2.49,0.3,7.9,3.55,4.11,22.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,252.42,0.5458
U0051,"egg-free,vegetarian","Rajasthani,North Indian,Maharashtrian",12118,2024-08-01,P00210,Butter Ghee Daily,Everest,dairy,butter_ghee,g,230.08,1080.0,0.0,230.08,frozen,2024-08-13,12,270,6,2,Cash,offline,70.2,3.8,7.06,3.57,0.0,7.1,4.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,5034.37,0.0457
U0087,nut-free,Not Specified,4166,2024-05-21,P00614,Chutney Classic,Kissan,condiments,chutney,mL,255.96,1856.0,0.0,255.96,frozen,2024-08-12,83,371,3,1,NetBanking,online,109.1,0.73,2.38,18.65,2.65,7.37,258.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,503.93,0.5079
U0095,"egg-free,vegetarian",Indian,13777,2025-01-01,P00192,Kidney Beans Premium,MDH,legumes_pulses,kidney_beans,g,83.34,338.0,0.14,71.67,ambient,2025-09-17,259,112,7,3,Cash,online,366.8,11.15,5.5,53.33,2.0,0.68,1.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,71.67,1.0
U0036,"egg-free,vegetarian","Gujarati,Italian,Goan",3765,2024-05-13,P00103,Wheat Select,Tata,grains,wheat,g,64.56,1644.0,0.11,57.46,chilled,2024-07-13,61,328,4,5,Debit Card,online,237.1,7.87,1.5,64.1,6.07,3.87,3.7,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3794.37,0.0151
U0083,"egg-free,vegetarian",Indian,4928,2024-12-09,P00194,Peas Select,MTR,legumes_pulses,peas,g,117.08,309.0,0.0,117.08,ambient,2025-04-03,115,61,8,3,Debit Card,offline,342.3,13.34,3.77,77.77,7.48,3.895,0.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0103,Poha Special,Punjabi,41,P00504;P00332;P00470;P00352;P00168;P00436;P00100,292 g;3 pcs;0.39 L;479 g;0.93 kg;1.06 L;342 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,392.25,0.2985
U0055,lactose-free,Indian,8973,2024-10-17,P00429,Tea Select,Everest,beverages,tea,L,15.66,1.24,0.06,14.72,frozen,2025-05-07,202,413,5,1,NetBanking,online,60.6,0.5,0.13,8.26,0.27,3.895,37.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0118,Poha Fusion,Indo-Chinese,78,P00342;P00186;P00623;P00251;P00395;P00361;P00289,419 g;87 g;391 mL;414 mL;4 pcs;1.01 kg;3 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,5939.21,0.0113
U0063,none,"Punjabi,Bengali",7399,2025-01-29,P00503,Groundnut Oil Fresh,Del Monte,oils_ghee,groundnut_oil,mL,580.89,1280.0,0.14,499.57,ambient,2025-08-16,199,640,9,3,Credit Card,online,847.1,0.0,98.86,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,499.57,1.0
U0031,vegetarian,Mediterranean,8405,2024-07-08,P00743,Frozen Snacks Fresh,Fortune,frozen,frozen_snacks,pcs,179.02,11.0,0.0,1969.22,frozen,2024-12-31,176,11,2,1,Credit Card,offline,56.1,0.65,4.42,8.08,1.07,3.895,212.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0273,Kebabs Special,Goan,74,P00283;P00514;P00237;P00675;P00054,5 pcs;1.27 kg;251 mL;1 pcs;2 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2211.9,0.8903
U0004,"egg-free,vegetarian",Goan,8266,2025-03-17,P00705,Ice Cream Premium,Aashirvaad,frozen,ice_cream,pcs,330.28,2.0,0.1,594.5,ambient,2025-10-12,209,2,2,5,NetBanking,online,235.7,6.36,13.26,8.89,2.53,3.41,370.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0039,Curry Special,Italian,73,P00276;P00125;P00643;P00570,181 g;0.65 kg;0.79 L;142 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,997.67,0.6661
U0069,vegetarian,Thai,3916,2024-10-23,P00176,Chickpeas Fresh,Del Monte,legumes_pulses,chickpeas,g,130.27,780.0,0.12,114.64,chilled,2025-11-11,384,260,6,4,UPI,offline,299.6,6.44,1.06,66.33,5.43,4.56,0.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0180,Poha Homestyle,Bengali,18,P00736;P00700;P00523,2 pcs;180 g;321 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,177.88,0.6445
U0066,vegan,"Bengali,Rajasthani,Goan",6909,2025-07-21,P00370,Ready Meals Family,Borges,packaged_food,ready_meals,g,222.59,958.0,0.0,222.59,ambient,2026-11-25,492,479,1,5,UPI,online,452.5,10.35,24.89,46.91,3.48,9.22,462.4,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0177,Poha Chef's Pick,Gujarati,54,P00151;P00550;P00477,467 g;1.22 kg;0.43 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,7902.17,0.3749
U0113,vegetarian,Italian,9667,2024-06-05,P00538,Blended Masala Select,MotherDairy,spices_masala,blended_masala,g,45.16,603.0,0.0,45.16,frozen,2024-11-14,162,301,1,3,Wallet,offline,214.4,13.64,13.0,50.01,2.0,3.12,27.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,691.98,0.0653
U0115,lactose-free,"Rajasthani,Italian,Maharashtrian",9067,2024-01-07,P00180,Kidney Beans Classic,MDH,legumes_pulses,kidney_beans,kg,137.54,0.51,0.0,137.54,frozen,2024-08-28,234,102,1,4,NetBanking,offline,243.6,7.42,2.65,68.99,8.6,1.78,1.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0100,Poha Homestyle,South Indian,40,P00073;P00560;P00120;P00626;P00280,0.6 kg;2 pcs;283 g;1.17 L;133 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,358.24,0.3839
U0100,vegan,Not Specified,4677,2024-06-11,P00749,Frozen Veg Family,Nandini,frozen,frozen_veg,pcs,500.66,7.0,0.16,2943.88,chilled,2025-07-31,415,7,7,4,Cash,online,131.2,9.83,14.27,16.07,0.23,2.31,435.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0189,Soup Homestyle,Mediterranean,53,P00417;P00422;P00674;P00457;P00098;P00642,1.4 L;1.39 L;147 g;290 mL;476 g;424 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3025.77,0.9729
U0002,lactose-free,Rajasthani,12287,2024-03-03,P00749,Frozen Veg Family,Nandini,frozen,frozen_veg,pcs,172.68,10.0,0.0,1726.8,chilled,2024-12-20,292,10,7,4,Credit Card,offline,131.2,9.83,14.27,16.07,0.23,2.31,435.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,16784.05,0.1029
U0020,gluten-free,Hyderabadi,8404,2024-08-22,P00311,Fish Family,Parle,meat_seafood,fish,pcs,102.01,6.0,0.0,612.06,chilled,2024-08-27,5,6,5,1,Cash,offline,236.2,34.39,10.4,0.0,0.0,0.0,15.0,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2980.26,0.2054
U0090,"egg-free,vegetarian","Italian,Punjabi,North Indian",12987,2025-05-18,P00076,Allium Family,Maggi,vegetables,allium,g,100.39,1408.0,0.06,94.37,ambient,2025-05-25,7,704,7,1,NetBanking,offline,30.4,3.2,0.55,11.18,2.33,2.9,18.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,565.29,0.1669
U0020,gluten-free,Hyderabadi,8404,2024-08-28,P00361,Canned Daily,Maggi,packaged_food,canned,kg,332.48,2.66,0.08,305.88,chilled,2025-11-03,432,1330,8,5,Debit Card,offline,430.1,7.69,20.82,73.82,1.62,10.54,790.2,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2980.26,0.1026
U0092,"gluten-free,vegetarian","Bengali,Indian,Italian",12657,2025-01-29,P00481,Olive Oil Fresh,Del Monte,oils_ghee,olive_oil,L,454.08,3.51,0.0,454.08,chilled,2025-11-06,281,702,8,2,NetBanking,online,859.3,0.0,99.68,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1067.44,0.4254
U0077,vegan,"Indo-Chinese,Mediterranean,South Indian",6962,2025-05-15,P00352,Egg Family,Fortune,meat_seafood,egg,g,523.8,1053.0,0.0,523.8,chilled,2025-05-20,5,351,2,1,NetBanking,offline,144.8,16.08,6.39,0.0,0.0,0.0,59.8,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,5620.47,0.9807
U0055,lactose-free,Indian,8973,2024-01-07,P00451,Tea Premium,Patanjali,beverages,tea,mL,109.29,634.0,0.0,109.29,frozen,2024-10-26,293,211,9,5,UPI,offline,48.5,1.14,0.59,11.64,1.0,11.11,55.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0288,Wrap Special,Indian,21,P00467;P00248;P00628;P00071;P00199,0.52 L;0.97 L;1.35 L;356 g;149 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,4012.73,0.0272
U0027,nut-free,"Mediterranean,Indo-Chinese",7828,2025-04-02,P00283,Flatbreads Select,Del Monte,bakery,flatbreads,pcs,169.4,18.0,0.0,3049.2,ambient,2025-04-10,8,18,1,1,NetBanking,offline,246.1,3.83,19.91,57.93,3.15,24.31,262.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3916.23,0.7786
U0105,vegetarian,Punjabi,12562,2024-12-29,P00747,Frozen Veg Premium,Haldiram,frozen,frozen_veg,kg,116.68,4.27,0.16,98.01,ambient,2025-08-25,239,1067,1,5,NetBanking,online,210.1,4.03,10.55,21.04,1.16,5.67,437.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,214.93,0.456
U0066,vegan,"Bengali,Rajasthani,Goan",6909,2024-07-21,P00263,Bread Fresh,MotherDairy,bakery,bread,pcs,80.17,20.0,0.07,1491.16,chilled,2024-07-30,9,20,8,3,Debit Card,online,221.1,8.62,30.72,80.84,2.49,16.07,677.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1999.3,0.8107
U0114,"egg-free,vegetarian",Gujarati,8506,2025-06-10,P00516,Whole Spices Daily,MTR,spices_masala,whole_spices,g,594.33,665.0,0.1,534.9,ambient,2026-10-05,482,133,8,5,Wallet,offline,205.0,5.75,18.28,46.74,23.64,2.02,45.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0256,Grill Special,Mediterranean,19,P00097;P00677;P00668;P00199;P00539;P00444;P00524,0.98 kg;292 g;4 pcs;133 g;257 g;293 mL;0.64 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3382.95,0.1581
U0074,egg-free,"Rajasthani,South Indian",4559,2024-01-10,P00117,Rice Family,Patanjali,grains,rice,g,69.83,327.0,0.11,62.15,frozen,2025-03-26,441,65,7,2,Credit Card,online,210.1,14.1,3.37,45.34,4.81,2.53,4.6,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,570.96,0.2334
U0025,vegetarian,"Indo-Chinese,North Indian,Bengali",12378,2024-11-23,P00103,Wheat Select,Tata,grains,wheat,g,80.8,537.0,0.15,68.68,ambient,2025-04-11,139,179,9,4,Credit Card,offline,237.1,7.87,5.29,64.1,6.07,3.87,3.7,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,68.68,1.0
U0085,gluten-free,Hyderabadi,10557,2025-05-04,P00662,Purees Select,Kissan,baby_food,purees,g,460.42,1919.0,0.25,345.31,ambient,2026-03-04,304,383,1,3,UPI,online,78.2,2.29,3.06,12.63,1.43,7.82,23.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0172,Kebabs Special,Mexican,56,P00267;P00099;P00510,159 g;339 g;1.19 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,646.94,0.5338
U0078,vegan,"Italian,Maharashtrian",5722,2025-01-14,P00671,Snacks Premium,Nandini,baby_food,snacks,pcs,122.69,3.0,0.06,345.99,chilled,2025-04-21,97,3,7,4,Debit Card,online,86.0,1.85,2.61,18.51,2.0,5.48,48.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2409.69,0.1436
U0090,"egg-free,vegetarian","Italian,Punjabi,North Indian",12987,2025-06-15,P00003,Berries Premium,Nandini,fruits,berries,pcs,221.52,23.0,0.15,4330.72,ambient,2025-06-23,8,23,3,4,Credit Card,online,37.4,0.61,0.92,13.22,3.39,5.33,4.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0118,Poha Fusion,Indo-Chinese,78,P00342;P00186;P00623;P00251;P00395;P00361;P00289,419 g;87 g;391 mL;414 mL;4 pcs;1.01 kg;3 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,4580.26,0.9455
U0047,nut-free,Punjabi,8348,2024-01-23,P00594,Biscuits Family,Haldiram,snacks,biscuits,g,152.97,1834.0,0.04,146.85,frozen,2024-11-02,284,611,5,1,NetBanking,online,346.2,6.19,16.3,88.11,2.21,18.75,384.6,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0059,Noodles Chef's Pick,Indian,23,P00740;P00032;P00680;P00300,268 g;344 g;180 g;0.22 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,146.85,1.0
U0064,egg-free,Rajasthani,14610,2024-10-06,P00612,Pickle Classic,MDH,condiments,pickle,mL,31.68,1256.0,0.0,31.68,ambient,2025-02-07,124,418,3,2,Credit Card,offline,176.8,0.98,2.78,31.42,1.81,15.92,854.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,693.73,0.0457
U0061,gluten-free,"Mexican,Italian,Thai",14070,2025-03-03,P00390,Pasta Daily,Nestle,packaged_food,pasta,g,225.3,729.0,0.0,225.3,chilled,2025-11-02,244,145,1,1,NetBanking,online,323.7,3.75,10.01,71.93,3.58,16.64,18.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,4894.45,0.4884
U0092,"gluten-free,vegetarian","Bengali,Indian,Italian",12657,2025-07-26,P00116,Millets Daily,Dabur,grains,millets,g,171.57999999999998,1870.0,0.13,93.87,frozen,2026-07-04,343,374,6,2,Wallet,offline,286.7,14.29,5.21,58.7,8.24,0.34,5.2,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0012,Wrap Express,Indian,71,P00430;P00745;P00293,229 mL;1 pcs;60 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,93.87,1.0
U0047,nut-free,Punjabi,8348,2024-05-29,P00316,Mutton Classic,Amul,meat_seafood,mutton,pcs,420.5,15.0,0.0,6307.5,ambient,2024-06-07,9,15,1,2,UPI,offline,224.2,17.34,15.47,0.0,0.0,0.0,54.0,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,6386.77,1.0
U0114,"egg-free,vegetarian",Gujarati,8506,2025-03-17,P00278,Flatbreads Family,MDH,bakery,flatbreads,pcs,174.14,23.0,0.0,4005.22,chilled,2025-03-25,8,23,5,5,UPI,online,323.8,8.0,5.05,59.44,0.96,16.81,284.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0172,Kebabs Special,Mexican,56,P00267;P00099;P00510,159 g;339 g;1.19 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,4417.73,0.9066
U0085,gluten-free,Hyderabadi,10557,2024-10-19,P00320,Mutton Family,MTR,meat_seafood,mutton,pcs,480.46,1.0,0.11,427.61,chilled,2024-10-31,12,1,9,3,Wallet,online,210.1,4.03,8.61,0.0,0.0,0.0,119.6,"gluten-free,keto,lactose-free,nut-free",R0179,Grill Fusion,Hyderabadi,75,P00157;P00483;P00417;P00748;P00217,412 g;1.11 L;0.74 L;3 pcs;0.28 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,427.61,1.0
U0009,egg-free,"Gujarati,Mexican,Indian",5417,2024-11-28,P00618,Vinegar Daily,Patanjali,condiments,vinegar,g,62.84,435.0,0.0,62.84,frozen,2025-07-22,236,108,3,5,UPI,offline,197.0,0.15,3.34,22.14,0.59,11.98,304.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,308.36,0.2038
U0055,lactose-free,Indian,8973,2024-04-24,P00126,Corn Classic,Dabur,grains,corn,g,45.04,922.0,0.05,42.79,ambient,2025-06-13,415,307,2,3,Cash,offline,233.2,4.03,4.55,63.8,6.38,1.33,9.8,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0240,Pulao Fusion,Indo-Chinese,34,P00247;P00542;P00005,374 g;1.45 kg;1 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,259.81,0.1647
U0081,jain-friendly,"Punjabi,Rajasthani",14283,2024-12-11,P00080,Cruciferous Daily,Amul,vegetables,cruciferous,kg,192.52,1.64,0.13,167.49,ambient,2024-12-19,8,328,4,3,NetBanking,offline,8.7,2.27,0.98,9.17,0.62,2.75,31.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0266,Tawa Mix Express,Indian,51,P00206;P00437;P00228;P00623,260 g;363 mL;152 mL;404 mL,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1608.99,0.1041
